,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
383,23,420.29978012090413,55.746990651948686,0.7680249785339199,0.8180045704412847,6
384,24,283.72969687115875,20.47489194406147,0.7086753674666675,0.5951787940615756,6
385,25,306.97090891951217,15.80183876080541,0.7061712745915205,0.5678158031298379,6
386,26,186.87149596107332,51.75637397645586,0.7264900911785348,0.7328515661654761,6
387,27,337.83304611008174,10.083423569624998,0.7030058626247399,0.5424063538481879,6
388,28,464.6082932023071,60.21738388494662,0.7750232455720196,0.8323363984086218,6
389,29,441.541019144718,55.746990651948686,0.7714335072753848,0.8249890331202733,6
390,30,240.72507700942276,48.36092893267363,0.736390389156575,0.7531604192848181,6
391,31,403.7615607870466,55.93021013478037,0.765320697928489,0.8124623527377707,6
392,32,324.7900348166749,48.3713896638248,0.7516594776055647,0.7844702484361383,6
393,33,366.8343807700928,49.276156936465746,0.7590582229192913,0.7996370179141022,6
394,34,126.88671862884348,57.640796139890334,0.7154448054405095,0.7101844120308757,6
395,35,434.59016087252826,55.71382305400977,0.7703234956462904,0.8227146128836382,6
396,36,337.85824373807304,48.78760461645712,0.7540033245278938,0.7892753300764783,6
397,37,321.49453514175195,51.14422619593768,0.7510689945063245,0.7832552082314272,6
398,38,388.6623456498088,56.10250914655027,0.7627984922846535,0.8072927621449906,6
399,39,403.5586812153848,56.01466349012881,0.7652871949154071,0.8123935547451456,6
400,40,164.43644550627175,47.06383987828754,0.7223539339115396,0.7243719272045654,6
401,41,177.82156186652966,60.20841596067615,0.7248289890917304,0.7294317536955403,6
402,42,248.28790377053394,55.746990651948686,0.7377915316362414,0.7560224133075725,6
403,43,227.65294615345096,49.66611745128464,0.7339843464063373,0.7482241696128039,6
404,44,295.9385799727687,16.711683587187796,0.7050993960888434,0.5642671374638898,6
405,45,310.8668465404062,51.179398971533075,0.7491593417741497,0.779339725901573,6
406,46,260.5565753970856,56.06280092139638,0.7400453906561054,0.7606438583862956,6
407,47,195.64043535325771,45.18115997561171,0.7281007905826026,0.7361651120614677,6
408,48,336.6780951861639,48.78760461645712,0.753792858597762,0.7888438375994103,6
409,49,388.6623456498088,56.10250914655027,0.7627984922846535,0.8072927621449906,6
410,50,216.64163710081462,50.663011888705256,0.7319635287331571,0.7440784111327305,6
411,51,273.80303414749807,57.8219972849212,0.742471299686347,0.7656157287809746,6
412,52,284.9595459958632,55.309759935323314,0.7444874363756799,0.7697536487523169,6
413,53,306.2043316371656,51.115953727454155,0.7483188782465112,0.777616537429354,6
414,54,283.72969687115875,20.47489194406147,0.7086753674666675,0.5951787940615756,6
415,55,295.78172274518164,55.746990651948686,0.746440470203239,0.7737575231958878,6
416,56,284.9595459958632,55.309759935323314,0.7444874363756799,0.7697536487523169,6
417,57,258.27027876354714,28.521613870928746,0.7135699600342955,0.6213286769207377,6
418,58,452.8296618675697,48.193882641422874,0.7732006174613298,0.8286219402318611,6
419,59,297.3269094071591,55.90864899096999,0.7467193897860716,0.7743291561603585,6
420,0,312.4470332771383,10.061446931862772,0.7006805187560202,0.5344902333880085,7
421,1,312.4470332771383,10.061446931862772,0.7006805187560202,0.5344902333880085,7
423,3,499.8756909437726,46.72320361880436,0.7803970201452431,0.8433669965481475,7
424,4,120.07040437176892,42.94588578457948,0.7132278267924345,0.6741353806458931,7
425,5,252.91739146603297,25.214743054494395,0.712978523036373,0.6194944954806914,7
426,6,120.07134762065921,56.40564972397442,0.7141830692755865,0.7075980504609892,7
427,7,123.19406654234936,42.182640448128744,0.7137031252700143,0.6752937348326021,7
428,8,317.834092979207,18.75215792414623,0.7073620973420144,0.5712901967085453,7
429,9,270.86688826364593,21.037841264755528,0.7074102873997503,0.5909239891336393,7
430,10,352.97693326517157,10.02253975566125,0.7046813618934086,0.5470298878611284,7
431,11,292.15991238390137,15.045977428958185,0.7047813194644034,0.5630498477401501,7
432,12,318.4822395734941,23.003628162646145,0.7127893400084618,0.6066052067237346,7
